Date,Open,High,Low,Close,Adj Close,Volume
2021-02-22,46.689999,48.509997999999996,42.400002,46.0,46.0,19476000
2021-02-23,44.970001,46.23,40.0,44.970001,44.970001,7565200
2021-02-24,44.700001,91.709999,44.700001,91.709999,91.709999,83111700
2021-02-25,169.559998,184.679993,101.0,108.730003,108.730003,150308800
2021-02-26,117.459999,142.899994,86.0,101.739998,101.739998,92194200
2021-03-01,104.540001,133.990005,99.970001,120.400002,120.400002,49794000
2021-03-02,116.93,133.199997,112.199997,118.18,118.18,33783000
2021-03-03,122.510002,127.75,113.120003,124.18,124.18,19273900
2021-03-04,125.0,147.869995,115.300003,132.350006,132.350006,32606900
2021-03-05,128.169998,151.529999,127.5,137.740005,137.740005,30733700
2021-03-08,154.889999,210.86999500000002,146.100006,194.5,194.5,63565600
2021-03-09,217.710007,249.850006,208.509995,246.899994,246.899994,39099300
2021-03-10,269.429993,348.5,172.0,265.0,265.0,71570600
2021-03-11,241.63999900000002,281.5,232.600006,260.0,260.0,28312500
2021-03-12,275.0,295.5,262.269989,264.5,264.5,25845900
2021-03-15,277.519989,283.0,206.0,220.13999900000002,220.13999900000002,24100400
2021-03-16,203.16000400000001,220.69999700000002,172.350006,208.169998,208.169998,35422900
2021-03-17,217.83999599999999,231.47000099999997,204.0,209.809998,209.809998,16481600
2021-03-18,214.0,218.88000499999998,195.649994,201.75,201.75,11764900
2021-03-19,195.729996,227.0,182.66000400000001,200.270004,200.270004,24677300
2021-03-22,205.259995,210.36000099999998,186.199997,194.490005,194.490005,10061500
2021-03-23,197.5,201.75,177.550003,181.75,181.75,14429100
2021-03-24,157.979996,166.970001,118.620003,120.339996,120.339996,24177900
2021-03-25,123.489998,187.5,116.900002,183.75,183.75,50962300
2021-03-26,197.679993,218.92999300000002,163.259995,181.0,181.0,37430700
2021-03-29,180.75,193.919998,173.509995,181.300003,181.300003,10042200
2021-03-30,187.5,204.300003,182.0,194.46000700000002,194.46000700000002,17094900
2021-03-31,197.5,199.46000700000002,187.110001,189.820007,189.820007,8393800
2021-04-01,193.360001,196.970001,183.600006,191.449997,191.449997,9334300
2021-04-05,171.0,195.0,164.809998,186.949997,186.949997,14070500
2021-04-06,185.21000700000002,192.0,183.559998,184.5,184.5,6218300
2021-04-07,183.220001,184.5,176.110001,177.970001,177.970001,4768300
2021-04-08,185.880005,185.880005,164.300003,170.259995,170.259995,10047400
2021-04-09,169.699997,171.580002,153.0,158.360001,158.360001,9462400
2021-04-12,158.110001,163.899994,135.009995,141.08999599999999,141.08999599999999,16683600
2021-04-13,141.880005,145.380005,132.0,140.990005,140.990005,6806900
2021-04-14,143.570007,174.08999599999999,143.0,166.529999,166.529999,21138100
2021-04-15,163.0,166.25,152.800003,156.440002,156.440002,7856800
2021-04-16,156.0,160.199997,151.25,154.690002,154.690002,5214700
2021-04-19,171.800003,175.199997,162.330002,164.369995,164.369995,10520200
2021-04-20,164.139999,164.889999,153.360001,158.529999,158.529999,4658600
2021-04-21,158.399994,162.979996,155.919998,158.509995,158.509995,3812800
2021-04-22,159.100006,159.100006,146.860001,151.169998,151.169998,4345800
2021-04-23,149.0,153.66000400000001,144.699997,151.179993,151.179993,4029100
2021-04-26,150.979996,174.679993,148.759995,168.929993,168.929993,10532100
2021-04-27,183.550003,188.0,173.169998,177.770004,177.770004,8932700
2021-04-28,172.100006,181.979996,166.029999,178.580002,178.580002,5788900
2021-04-29,176.559998,180.860001,170.75,176.190002,176.190002,3760300
2021-04-30,175.0,183.800003,172.699997,173.58999599999999,173.58999599999999,4433600
2021-05-03,177.490005,177.490005,159.610001,162.199997,162.199997,5261000
2021-05-04,159.0,161.490005,151.800003,160.729996,160.729996,4007500
2021-05-05,161.830002,165.5,158.330002,159.479996,159.479996,2805400
2021-05-06,160.860001,164.720001,155.600006,161.009995,161.009995,2942800
2021-05-07,160.110001,167.41000400000001,157.5,161.110001,161.110001,2934600
2021-05-10,161.309998,161.58999599999999,143.0,143.220001,143.220001,4806700
2021-05-11,137.0,150.5,136.5,146.919998,146.919998,4684600
2021-05-12,145.699997,150.5,142.229996,144.78999299999998,144.78999299999998,2731500
2021-05-13,147.440002,169.949997,146.429993,164.5,164.5,8873500
2021-05-14,160.0,166.470001,156.220001,159.919998,159.919998,4293500
2021-05-17,159.850006,182.5,159.0,180.600006,180.600006,7462100
2021-05-18,174.53999299999998,189.199997,168.270004,180.669998,180.669998,7738700
2021-05-19,171.990005,178.979996,164.149994,168.830002,168.830002,4825900
2021-05-20,170.78999299999998,174.91000400000001,166.899994,170.490005,170.490005,2478200
2021-05-21,171.0,179.240005,170.330002,176.78999299999998,176.78999299999998,3654700
2021-05-24,175.850006,188.46000700000002,173.350006,180.009995,180.009995,4664300
2021-05-25,181.0,217.11000099999998,181.0,209.429993,209.429993,14887500
2021-05-26,229.0,248.479996,225.55000299999998,242.559998,242.559998,21119900
2021-05-27,229.80000299999998,264.0,227.0,254.13000499999998,254.13000499999998,15526300
2021-05-28,262.97000099999997,268.799988,221.42999300000002,222.0,222.0,11751400
2021-06-01,233.479996,254.979996,227.07000699999998,249.020004,249.020004,9625600
2021-06-02,248.88000499999998,294.0,244.30000299999998,282.23999,282.23999,16019200
2021-06-03,265.709991,274.429993,242.11999500000002,258.179993,258.179993,8000000
2021-06-04,256.019989,265.0,245.770004,248.36000099999998,248.36000099999998,3637500
2021-06-07,258.0,282.0,255.19999700000002,280.01001,280.01001,6051500
2021-06-08,292.0,344.660004,281.0,300.0,300.0,17439100
2021-06-09,303.119995,328.0,291.51001,302.559998,302.559998,13429300
2021-06-10,282.0,288.0,211.0,220.38999900000002,220.38999900000002,22980200
2021-06-11,222.350006,241.13000499999998,206.130005,233.33999599999999,233.33999599999999,15580800
2021-06-14,236.5,238.00999500000003,219.19999700000002,229.440002,229.440002,7132600
2021-06-15,226.36000099999998,229.25,208.0,222.5,222.5,7301900
2021-06-16,215.24000499999997,228.729996,209.0,222.97000099999997,222.97000099999997,5564800
2021-06-17,224.0,233.66000400000001,221.479996,223.58999599999999,223.58999599999999,4608600
2021-06-18,220.17999300000002,223.49000499999997,213.0,213.82000699999998,213.82000699999998,4320300
2021-06-21,216.94999700000002,218.399994,197.0,200.369995,200.369995,5120200
2021-06-22,217.729996,225.88000499999998,209.169998,220.399994,220.399994,8200200
2021-06-23,221.44999700000002,222.57000699999998,214.11999500000002,219.33999599999999,219.33999599999999,3555100
2021-06-24,221.16000400000001,227.44999700000002,211.600006,212.309998,212.309998,3863300
2021-06-25,214.0,214.19999700000002,198.5,209.509995,209.509995,12692700
2021-06-28,211.25,224.44999700000002,210.19999700000002,213.25,213.25,4879400
2021-06-29,213.58999599999999,215.22000099999997,208.009995,210.88000499999998,210.88000499999998,2480000
2021-06-30,209.690002,215.27999900000003,206.940002,214.13999900000002,214.13999900000002,2539600
2021-07-01,213.399994,216.830002,202.0,204.360001,204.360001,2742100
2021-07-02,204.800003,205.449997,196.5,202.830002,202.830002,2599100
2021-07-06,204.0,204.770004,193.71000700000002,199.559998,199.559998,2768100
2021-07-07,196.0,197.5,177.559998,190.66000400000001,190.66000400000001,4239500
2021-07-08,179.830002,194.220001,179.5,191.380005,191.380005,2857500
2021-07-09,190.880005,194.779999,186.75,191.229996,191.229996,1582900
2021-07-12,191.419998,197.75,187.419998,189.25,189.25,1636300
2021-07-13,187.679993,188.78999299999998,179.0,180.059998,180.059998,2397900
2021-07-14,180.490005,182.380005,165.070007,167.619995,167.619995,3913800
2021-07-15,160.0,171.990005,158.009995,166.820007,166.820007,4298600
2021-07-16,170.149994,179.470001,166.300003,169.03999299999998,169.03999299999998,3287900
2021-07-19,163.300003,176.0,161.220001,173.490005,173.490005,2436900
2021-07-20,173.899994,193.639999,172.419998,191.179993,191.179993,3101100
2021-07-21,187.78999299999998,195.509995,182.110001,185.809998,185.809998,2229200
2021-07-22,185.300003,187.690002,176.149994,178.850006,178.850006,1413000
2021-07-23,181.0,181.600006,173.83999599999999,180.360001,180.360001,1316200
2021-07-26,180.360001,186.03999299999998,178.759995,183.940002,183.940002,1260600
2021-07-27,183.0,185.0,176.66000400000001,178.53999299999998,178.53999299999998,1214800
2021-07-28,175.720001,177.119995,164.270004,169.119995,169.119995,4100800
2021-07-29,170.600006,173.889999,164.509995,164.860001,164.860001,2240000
2021-07-30,165.0,167.220001,158.869995,161.119995,161.119995,2373500
2021-08-02,162.0,163.58999599999999,155.059998,157.649994,157.649994,2532900
2021-08-03,156.740005,158.889999,148.199997,152.75,152.75,14450600
2021-08-04,152.729996,157.78999299999998,145.690002,146.800003,146.800003,2393500
2021-08-05,148.0,157.600006,145.220001,153.440002,153.440002,2412100
2021-08-06,154.58999599999999,156.5,150.309998,151.770004,151.770004,1348100
2021-08-09,151.800003,164.71000700000002,150.66000400000001,161.130005,161.130005,2249200
2021-08-10,161.360001,166.899994,155.350006,159.050003,159.050003,1623300
2021-08-11,158.429993,159.050003,154.619995,158.779999,158.779999,945400
2021-08-12,159.880005,164.279999,157.330002,162.350006,162.350006,1317800
2021-08-13,160.470001,163.550003,157.41000400000001,162.520004,162.520004,1012700
2021-08-16,161.0,169.880005,159.16000400000001,163.929993,163.929993,1572600
2021-08-17,161.190002,169.479996,161.100006,163.550003,163.550003,1215900
2021-08-18,163.25,165.600006,156.75,157.050003,157.050003,1411800
2021-08-19,156.770004,157.990005,150.779999,152.899994,152.899994,1196500
2021-08-20,153.800003,160.08999599999999,153.240005,159.300003,159.300003,1151700
2021-08-23,162.380005,167.28999299999998,159.550003,164.889999,164.889999,1343000
2021-08-24,166.28999299999998,225.0,165.149994,210.289993,210.289993,14652200
2021-08-25,206.649994,227.0,193.0,199.649994,199.649994,12861100
2021-08-26,200.679993,217.0,199.0,205.220001,205.220001,6238600
2021-08-27,207.699997,213.0,200.020004,204.949997,204.949997,3224900
2021-08-30,205.0,218.190002,203.020004,209.199997,209.199997,3309600
2021-08-31,212.69999700000002,222.30000299999998,211.460007,218.24000499999997,218.24000499999997,3574700
2021-09-01,224.0,231.440002,208.020004,212.97000099999997,212.97000099999997,4453800
2021-09-02,213.86000099999998,214.80000299999998,206.300003,213.520004,213.520004,1852000
2021-09-03,212.05000299999998,216.270004,198.83999599999999,202.75,202.75,2658600
2021-09-07,206.25,209.899994,196.100006,199.0,199.0,2496300
2021-09-08,201.860001,206.880005,190.679993,198.800003,198.800003,5173600
2021-09-09,180.08999599999999,202.0,178.0,199.179993,199.179993,7511500
2021-09-10,198.41000400000001,202.16000400000001,190.0,190.41000400000001,190.41000400000001,3037000
2021-09-13,193.75,208.880005,191.5,203.399994,203.399994,4334100
2021-09-14,200.649994,204.619995,195.0,199.240005,199.240005,2141600
2021-09-15,197.0,204.869995,193.75,204.520004,204.520004,2310400
2021-09-16,202.330002,216.55000299999998,201.149994,206.369995,206.369995,3058200
2021-09-17,208.020004,212.49000499999997,200.779999,204.970001,204.970001,3945900
2021-09-20,200.0,202.850006,184.550003,192.199997,192.199997,3941800
2021-09-21,199.360001,199.360001,186.0,189.949997,189.949997,2633800
2021-09-22,189.639999,193.5,186.28999299999998,190.139999,190.139999,2256600
2021-09-23,192.330002,195.75,190.600006,191.240005,191.240005,1682300
2021-09-24,191.0,191.720001,184.110001,185.16000400000001,185.16000400000001,1685800
2021-09-27,185.919998,192.050003,185.869995,189.479996,189.479996,1470100
2021-09-28,188.0,190.809998,178.0,178.600006,178.600006,1770500
2021-09-29,180.08999599999999,184.479996,174.610001,175.919998,175.919998,1899900
2021-09-30,175.0,185.449997,166.78999299999998,175.470001,175.470001,3170700
2021-10-01,179.399994,179.490005,172.25,176.91000400000001,176.91000400000001,1551100
2021-10-04,175.949997,176.949997,170.770004,171.360001,171.360001,1195700
2021-10-05,171.190002,173.169998,166.699997,172.179993,172.179993,1315900
2021-10-06,170.059998,172.96000700000002,165.809998,171.070007,171.070007,1200300
2021-10-07,172.0,175.199997,170.53999299999998,172.119995,172.119995,1159300
2021-10-08,172.5,175.720001,171.119995,172.679993,172.679993,817000
